label,latitude,longitude,region,department,class_name,nearest_train_station
maison ponthieu,50.207519672,2.042293544,hauts de france,somme,city,Hesdin
marlers,49.759013746,1.851654667,hauts de france,somme,city,Fouilloy
marquaix,49.946589425,3.074588562,hauts de france,somme,city,Épehy
le meillard,50.171305012,2.19841835,hauts de france,somme,city,Longpré-les-Corps-Saints
meneslies,50.058500037,1.494712873,hauts de france,somme,city,Woincourt
mereaucourt,49.730240257,1.931777442,hauts de france,somme,city,Poix-de-Picardie
merelessart,49.972179869,1.849122517,hauts de france,somme,city,Pont-Remy
mesnil st nicaise,49.777904907,2.913248654,hauts de france,somme,city,Nesle
millencourt en ponthieu,50.14985402,1.911830173,hauts de france,somme,city,Abbeville
molliens dreuil,49.882131333,2.011373331,hauts de france,somme,city,Namps-Quevauvillers
estrees mons,49.879416713,3.008620719,hauts de france,somme,city,Péronne-la-Chapelette
montigny sur l hallue,49.985647046,2.4223783020000003,hauts de france,somme,city,Heilly
montigny les jongleurs,50.178301448,2.135584648,hauts de france,somme,city,Longpré-les-Corps-Saints
mouflieres,49.926008556,1.74262997,hauts de france,somme,city,Blangy-sur-Bresle
muille villette,49.724833342,3.068543564,hauts de france,somme,city,Ham
nesle,49.759857528,2.910430441,hauts de france,somme,city,Nesle
la neuville les bray,49.923123821,2.72165829,hauts de france,somme,city,Buire-sur-l'Ancre
oisemont,49.955696515,1.759885727,hauts de france,somme,city,Blangy-sur-Bresle
parvillers le quesnoy,49.746818575,2.725216965,hauts de france,somme,city,Roye (Somme)
pende,50.161564864,1.583589893,hauts de france,somme,city,Noyelles-sur-Mer
piennes onvillers,49.624823141,2.647097462,hauts de france,somme,city,Montdidier
plachy buyon,49.812248477,2.226305078,hauts de france,somme,city,Bacouël
poix de picardie,49.747876008,1.979390608,hauts de france,somme,city,Poix-de-Picardie
pont noyelles,49.940949336,2.452662472,hauts de france,somme,city,Daours
pozieres,50.040845424,2.722422385,hauts de france,somme,city,Miraumont
puzeaux,49.798571449,2.825926754,hauts de france,somme,city,Chaulnes
querrieu,49.938936714,2.413841683,hauts de france,somme,city,Daours
revelles,49.840054709,2.113839969,hauts de france,somme,city,Namps-Quevauvillers
roiglise,49.68257853,2.83411063,hauts de france,somme,city,Roye (Somme)
rollot,49.593867245,2.648629152,hauts de france,somme,city,Tricot
rouy le grand,49.780114984,2.9500326560000003,hauts de france,somme,city,Nesle
roye,49.69353926,2.7890612,hauts de france,somme,city,Lure
rubempre,50.01911383,2.3718728540000003,hauts de france,somme,city,Montières
sailly laurette,49.92069129,2.615791636,hauts de france,somme,city,Méricourt-Ribemont
sailly saillisel,50.029075346,2.913004066,hauts de france,somme,city,Péronne-la-Chapelette
st maxent,49.997998817,1.7312638100000002,hauts de france,somme,city,Chepy-Valines
st vaast en chaussee,49.971272751,2.203453877,hauts de france,somme,city,Ailly-sur-Somme
salouel,49.869764252,2.240462745,hauts de france,somme,city,Saleux
senarpont,49.892195198,1.717964608,hauts de france,somme,city,Blangy-sur-Bresle
sentelie,49.721281073,2.023007732,hauts de france,somme,city,Poix-de-Picardie
surcamps,50.066373353,2.084352552,hauts de france,somme,city,Longpré-les-Corps-Saints
templeux le guerard,49.962867714,3.144810208,hauts de france,somme,city,Épehy
tertry,49.859976329,3.070738755,hauts de france,somme,city,Péronne-la-Chapelette
thieulloy l abbaye,49.820097413,1.944327072,hauts de france,somme,city,Poix-de-Picardie
thieulloy la ville,49.743556664,1.93018795,hauts de france,somme,city,Poix-de-Picardie
thoix,49.704234166,2.064164606,hauts de france,somme,city,Poix-de-Picardie
toeufles,50.062504365,1.711731227,hauts de france,somme,city,Acheux-Franleu
varennes,50.045690007,2.518564932,hauts de france,somme,city,St-Florentin-Vergigny
verpillieres,49.66667629,2.823391484,hauts de france,somme,city,Roye (Somme)
vignacourt,50.008450201,2.186828112,hauts de france,somme,city,Picquigny
ville le marclet,50.039943386,2.090159025,hauts de france,somme,city,Hangest
villers faucon,49.976960281,3.107032397,hauts de france,somme,city,Épehy
villers les roye,49.706452954,2.736269714,hauts de france,somme,city,Roye (Somme)
vironchaux,50.298196121,1.82603017,hauts de france,somme,city,Rue
voyennes,49.768755476,2.984080473,hauts de france,somme,city,Nesle
vrely,49.796362901,2.686703379,hauts de france,somme,city,Rosières
yvrench,50.184672441,2.015737166,hauts de france,somme,city,Abbeville
yonval,50.089882547,1.786416734,hauts de france,somme,city,Abbeville
agenvillers,50.179603631,1.924144229,hauts de france,somme,city,Abbeville
airaines,49.97210339,1.944740471,hauts de france,somme,city,Longpré-les-Corps-Saints
allonville,49.937897356,2.367947823,hauts de france,somme,city,Amiens
amiens,49.900410245,2.289706107,hauts de france,somme,city,St-Roch (Somme)
argoules,50.337505625,1.817901728,hauts de france,somme,city,Beaurainville
assainvillers,49.622694986,2.599810439,hauts de france,somme,city,Montdidier
assevillers,49.898388131,2.8409830510000003,hauts de france,somme,city,TGV Haute-Picardie
ault,50.092195715,1.447605345,hauts de france,somme,city,Eu
baizieux,49.991041949,2.512769987,hauts de france,somme,city,Heilly
beaucamps le vieux,49.843935027,1.777135811,hauts de france,somme,city,Aumale
beauchamps,50.018717047,1.523520595,hauts de france,somme,city,Folligny
beaucourt sur l ancre,50.085136282,2.684048186,hauts de france,somme,city,Miraumont
beaumont hamel,50.076980943,2.659744604,hauts de france,somme,city,Miraumont
belloy st leonard,49.905335717,1.910865704,hauts de france,somme,city,Longpré-les-Corps-Saints
bermesnil,49.897814765,1.7430813,hauts de france,somme,city,Blangy-sur-Bresle
bertrancourt,50.09992818,2.564667781,hauts de france,somme,city,Albert
bettencourt riviere,49.992894471,1.976178561,hauts de france,somme,city,Longpré-les-Corps-Saints
blangy tronville,49.869243827,2.42967852,hauts de france,somme,city,Boves
bonnay,49.942959194,2.50700375,hauts de france,somme,city,Devecey
bonneville,50.078395199,2.261638068,hauts de france,somme,city,Bonneville
bouillancourt la bataille,49.69731279,2.526940181,hauts de france,somme,city,Hargicourt-Pierrepont
boussicourt,49.69931414,2.572088376,hauts de france,somme,city,Hargicourt-Pierrepont
brailly cornehotte,50.224568204,1.958567602,hauts de france,somme,city,Abbeville
brassy,49.731463257,2.050372258,hauts de france,somme,city,Epiry-Montreuillon
brouchy,49.716154357,3.097742277,hauts de france,somme,city,Ham
buire sur l ancre,49.975218879,2.593254843,hauts de france,somme,city,Buire-sur-l'Ancre
bus la mesiere,49.638154769,2.714282031,hauts de france,somme,city,Roye (Somme)
bus les artois,50.104199886,2.540716587,hauts de france,somme,city,Albert
bussu,49.946438977,2.974803478,hauts de france,somme,city,Péronne-la-Chapelette
bussy les poix,49.816868935,2.013340995,hauts de france,somme,city,Poix-de-Picardie
cahon gouy,50.120141294,1.728601647,hauts de france,somme,city,Quesnoy-le-Montant
cambron,50.109217881,1.765319504,hauts de france,somme,city,Abbeville
camps en amienois,49.883394241,1.965233583,hauts de france,somme,city,Poix-de-Picardie
cannessieres,49.936098257,1.765134717,hauts de france,somme,city,Blangy-sur-Bresle
caulieres,49.786201341,1.8993152,hauts de france,somme,city,Poix-de-Picardie
cayeux en santerre,49.812609194,2.606664055,hauts de france,somme,city,Guillaucourt
chaulnes,49.817537122,2.800941342,hauts de france,somme,city,Chaulnes
la chaussee tirancourt,49.961265416,2.167733139,hauts de france,somme,city,Picquigny
combles,50.010073666,2.873762531,hauts de france,somme,city,Péronne-la-Chapelette
conde folie,50.003364481,2.022094077,hauts de france,somme,city,Longpré-les-Corps-Saints
coulonvillers,50.152950468,2.017014723,hauts de france,somme,city,Pont-Remy
courtemanche,49.664454992,2.545537352,hauts de france,somme,city,Montdidier
daours,49.903490133,2.438534868,hauts de france,somme,city,Daours
domleger longvillers,50.155761565,2.087591121,hauts de france,somme,city,Longpré-les-Corps-Saints
doudelainville,50.001027318,1.7640276190000002,hauts de france,somme,city,Pont-Remy
l echelle st aurin,49.690516967,2.716958741,hauts de france,somme,city,Roye (Somme)
equennes eramecourt,49.726849777,1.9557503,hauts de france,somme,city,Poix-de-Picardie
erches,49.72411577,2.671799698,hauts de france,somme,city,Roye (Somme)
estrees deniecourt,49.872144498,2.822566524,hauts de france,somme,city,TGV Haute-Picardie
etricourt manancourt,50.029987087,2.9816343720000003,hauts de france,somme,city,Épehy
faverolles,49.645686608,2.61921725,hauts de france,somme,city,Briouze
ferrieres,49.884932235,2.178473194,hauts de france,somme,city,Mauzé
feuilleres,49.941870145,2.851481162,hauts de france,somme,city,Péronne-la-Chapelette
fienvillers,50.11799707,2.234914736,hauts de france,somme,city,Hangest
flers,50.050282707,2.817631886,hauts de france,somme,city,Flers
fluy,49.859425202,2.086419459,hauts de france,somme,city,Namps-Quevauvillers
fontaine les cappy,49.899582608,2.77592427,hauts de france,somme,city,TGV Haute-Picardie
fontaine sur somme,50.025072854,1.941040021,hauts de france,somme,city,Pont-Remy
forceville en amienois,50.065837423,2.555694816,hauts de france,somme,city,Albert
foucaucourt en santerre,49.876890697,2.769785696,hauts de france,somme,city,TGV Haute-Picardie
foucaucourt hors nesle,49.918428052,1.717804166,hauts de france,somme,city,Blangy-sur-Bresle
franleu,50.099566254,1.64412764,hauts de france,somme,city,Acheux-Franleu
fransu,50.112584558,2.091374221,hauts de france,somme,city,Longpré-les-Corps-Saints
fransures,49.714010057,2.234210093,hauts de france,somme,city,La Faloise
franvillers,49.970151501,2.499167131,hauts de france,somme,city,Heilly
frechencourt,49.964182602,2.436422689,hauts de france,somme,city,Daours
fresnes mazancourt,49.851724768,2.863253831,hauts de france,somme,city,TGV Haute-Picardie
fresnoy au val,49.837895713,2.051550642,hauts de france,somme,city,Namps-Quevauvillers
goyencourt,49.721447289,2.766182444,hauts de france,somme,city,Roye (Somme)
gueudecourt,50.060884086,2.8433721480000003,hauts de france,somme,city,Miraumont
hallencourt,49.995456245,1.875118516,hauts de france,somme,city,Pont-Remy
hallivillers,49.696174223,2.295835552,hauts de france,somme,city,La Faloise
hangard,49.833301294,2.50827074,hauts de france,somme,city,Villers-Bretonneux
hautvillers ouville,50.169812177,1.820495567,hauts de france,somme,city,Abbeville
hedauville,50.048029986,2.568772377,hauts de france,somme,city,Albert
hem monacu,49.958142874,2.841085765,hauts de france,somme,city,Péronne-la-Chapelette
herbecourt,49.922722922,2.839748986,hauts de france,somme,city,Péronne-la-Chapelette
herly,49.752499233,2.872658696,hauts de france,somme,city,Beaurainville
hescamps,49.728894534,1.87811032,hauts de france,somme,city,Fouilloy
heudicourt,50.026877449,3.090195291,hauts de france,somme,city,Étrépagny
heuzecourt,50.165651096,2.168793173,hauts de france,somme,city,Longpré-les-Corps-Saints
hornoy le bourg,49.847518502,1.902382751,hauts de france,somme,city,Poix-de-Picardie
ignaucourt,49.817331038,2.5763117280000003,hauts de france,somme,city,Marcelcave
irles,50.102894786,2.760324709,hauts de france,somme,city,Miraumont
la chapelle sous poix,49.761619946,1.957694466,hauts de france,somme,city,Poix-de-Picardie
lafresguimont st martin,49.823187682,1.810379294,hauts de france,somme,city,Aumale
lahoussoye,49.948729534,2.481230778,hauts de france,somme,city,Heilly
lanches st hilaire,50.099773035,2.145543551,hauts de france,somme,city,Longpré-les-Corps-Saints
lavieville,49.992023022,2.577047178,hauts de france,somme,city,Buire-sur-l'Ancre
liancourt fosse,49.755328554,2.814483634,hauts de france,somme,city,Chaulnes
licourt,49.825657587,2.90238023,hauts de france,somme,city,TGV Haute-Picardie
o de selle,49.769622817,2.188429554,hauts de france,somme,city,Bacouël
o de selle,49.769622817,2.188429554,hauts de france,somme,city,Bacouël
long,50.041557551,1.988773985,hauts de france,somme,city,Longpré-les-Corps-Saints
maisnieres,50.014834084,1.608870609,hauts de france,somme,city,Longroy-Gamaches
maison roland,50.12865761,2.026167908,hauts de france,somme,city,Pont-Remy
maizicourt,50.196394595,2.126913122,hauts de france,somme,city,Hesdin
carnoy mametz,49.996404796,2.748437365,hauts de france,somme,city,Albert
marcelcave,49.848202534,2.5705254870000003,hauts de france,somme,city,Marcelcave
marche allouarde,49.72374715,2.863493974,hauts de france,somme,city,Nesle
marchelepot misery,49.83795425,2.8761216430000003,hauts de france,somme,city,TGV Haute-Picardie
martainneville,49.998655247,1.7069377010000002,hauts de france,somme,city,Chepy-Valines
maurepas,49.985079327,2.852696022,hauts de france,somme,city,Péronne-la-Chapelette
mericourt l abbe,49.945139356,2.563165568,hauts de france,somme,city,Méricourt-Ribemont
mericourt en vimeu,49.894391318,1.946252882,hauts de france,somme,city,Hangest
le mesge,49.941081716,2.042383505,hauts de france,somme,city,Hangest
mesnil en arrouaise,50.036794681,2.950131888,hauts de france,somme,city,Épehy
mezieres en santerre,49.78158879,2.552157508,hauts de france,somme,city,Moreuil
miannay,50.095975579,1.717696235,hauts de france,somme,city,Quesnoy-le-Montant
millencourt,50.001113455,2.5978126980000003,hauts de france,somme,city,Albert
mirvaux,50.002832936,2.397557129,hauts de france,somme,city,Heilly
montonvillers,49.996452321,2.295807312,hauts de france,somme,city,Montières
fieffes montrelet,50.090893187,2.216717734,hauts de france,somme,city,Hangest
morchain,49.799997201,2.922594578,hauts de france,somme,city,Nesle
moreuil,49.776139288,2.484101678,hauts de france,somme,city,Moreuil
morvillers st saturnin,49.778731195,1.815822336,hauts de france,somme,city,Aumale
neslette,49.927364114,1.665057388,hauts de france,somme,city,Blangy-sur-Bresle
la neuville sire bernard,49.743035523,2.52259271,hauts de france,somme,city,Hargicourt-Pierrepont
nurlu,50.004214454,3.015558336,hauts de france,somme,city,Épehy
parvillers le quesnoy,49.746818575,2.725216965,hauts de france,somme,city,Roye (Somme)
pont remy,50.062249114,1.914404037,hauts de france,somme,city,Pont-Remy
poulainville,49.953017292,2.308722471,hauts de france,somme,city,Montières
prouville,50.155814398,2.129721213,hauts de france,somme,city,Longpré-les-Corps-Saints
proyart,49.888830453,2.705602257,hauts de france,somme,city,Guillaucourt
puchevillers,50.055197199,2.410522165,hauts de france,somme,city,Heilly
le quesnel,49.781988545,2.6239333,hauts de france,somme,city,Guillaucourt
quevauvillers,49.815888124,2.074316979,hauts de france,somme,city,Namps-Quevauvillers
ramburelles,49.967324553,1.70942016,hauts de france,somme,city,Blangy-sur-Bresle
regniere ecluse,50.287080973,1.767716079,hauts de france,somme,city,Rue
remiencourt,49.777735753,2.385811251,hauts de france,somme,city,Dommartin-Remiencourt
rumigny,49.805320851,2.283876781,hauts de france,somme,city,Liart
saigneville,50.139624875,1.716794198,hauts de france,somme,city,Quesnoy-le-Montant
sains en amienois,49.814345644,2.323932068,hauts de france,somme,city,Dommartin-Remiencourt
st germain sur bresle,49.82647237,1.745420088,hauts de france,somme,city,Aumale
st gratien,49.965284588,2.402707854,hauts de france,somme,city,Daours
st quentin la motte croix bailly,50.073412344,1.451852453,hauts de france,somme,city,Eu
ste segree,49.760854805,1.914080482,hauts de france,somme,city,Poix-de-Picardie
sancourt,49.770393646,3.044845182,hauts de france,somme,city,Sérifontaine
senlis le sec,50.02767029,2.577819537,hauts de france,somme,city,Albert
tailly l arbre a mouches,49.93440839,1.948323931,hauts de france,somme,city,Longpré-les-Corps-Saints
templeux la fosse,49.970995828,3.024362588,hauts de france,somme,city,Épehy
thievres,50.118155461,2.46199879,hauts de france,somme,city,Albert
tilloloy,49.641967513,2.744736636,hauts de france,somme,city,Roye (Somme)
vadencourt,50.017680675,2.490621908,hauts de france,somme,city,Fresnoy-le-Grand
valines,50.079446186,1.627161042,hauts de france,somme,city,Chepy-Valines
vauchelles les domart,50.056580247,2.058689767,hauts de france,somme,city,Longpré-les-Corps-Saints
vaux marquenneville,49.988435778,1.784332806,hauts de france,somme,city,Pont-Remy
vercourt,50.296707599,1.704733149,hauts de france,somme,city,Rue
